season,player_name,age,team,games,minutes_per_game,fg,fga,fg_pct,three_p,three_pa,three_pct,two_p,two_pa,two_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
2024-25,Precious Achiuwa,25.0,NYK,57,20.5,2.9,5.7,0.502,0.2,0.6,0.278,2.6999999999999997,5.1000000000000005,0.5294117647058822,0.5263157894736842,0.7,1.2,0.594,1.8,3.8,5.6,1.0,0.8,0.7,0.8,1.4,6.6
2024-25,Quentin Grimes,25.0,PHI,75,26.8,5.1,11.0,0.467,2.2,5.6,0.385,2.8999999999999995,5.4,0.5370370370370369,0.5636363636363636,2.2,2.9,0.757,0.8,3.5,4.3,3.0,1.0,0.3,1.9,1.8,14.6
2024-25,Quenton Jackson,26.0,IND,28,13.6,2.1,4.4,0.475,0.5,1.4,0.375,1.6,3.0000000000000004,0.5333333333333333,0.5340909090909091,1.1,1.4,0.775,0.5,1.1,1.6,1.9,0.8,0.2,0.6,1.5,5.8
2024-25,Quincy Olivari,24.0,LAL,2,5.2,0.5,2.5,0.2,0.5,2.5,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5
2024-25,Quinten Post,25.0,GSW,42,16.3,2.9,6.5,0.449,1.7,4.3,0.408,1.2,2.2,0.5454545454545454,0.5769230769230769,0.5,0.6,0.778,0.8,2.7,3.5,1.3,0.4,0.4,0.8,2.0,8.1
2024-25,RJ Barrett,25.0,TOR,58,32.2,7.9,16.9,0.468,1.8,5.3,0.35,6.1000000000000005,11.599999999999998,0.5258620689655173,0.5207100591715977,3.4,5.4,0.63,1.1,5.3,6.3,5.4,0.8,0.3,2.9,2.4,21.1
2024-25,RayJ Dennis,24.0,IND,11,6.4,1.0,3.0,0.333,0.5,1.9,0.286,0.5,1.1,0.45454545454545453,0.4166666666666667,0.2,0.2,1.0,0.2,0.9,1.1,1.3,0.6,0.2,0.5,0.6,2.7
2024-25,Rayan Rupert,21.0,POR,52,8.8,1.1,2.7,0.408,0.3,1.1,0.271,0.8,1.6,0.5,0.4629629629629629,0.4,0.6,0.767,0.5,0.8,1.3,0.5,0.3,0.1,0.6,0.7,3.0
2024-25,Reece Beekman,23.0,BKN,36,13.0,1.0,3.0,0.327,0.2,1.1,0.175,0.8,1.9,0.4210526315789474,0.3666666666666667,0.4,0.6,0.762,0.4,0.7,1.1,1.8,0.9,0.1,0.6,1.0,2.6
2024-25,Reed Sheppard,21.0,HOU,52,12.6,1.6,4.6,0.351,0.9,2.7,0.338,0.7000000000000001,1.8999999999999995,0.3684210526315791,0.44565217391304357,0.3,0.3,0.813,0.3,1.2,1.5,1.4,0.7,0.3,0.7,1.0,4.4
2024-25,Reggie Jackson,35.0,PHI,31,12.4,1.7,4.3,0.391,0.8,2.4,0.338,0.8999999999999999,1.9,0.47368421052631576,0.48837209302325585,0.2,0.3,0.778,0.3,1.1,1.4,1.5,0.5,0.1,0.5,1.1,4.4
2024-25,Richaun Holmes,31.0,WAS,31,17.2,2.9,4.5,0.647,0.0,0.1,0.0,2.9,4.4,0.6590909090909091,0.6444444444444444,1.6,1.9,0.833,2.0,3.7,5.7,1.4,0.3,0.7,0.7,1.6,7.4
2024-25,Ricky Council IV,23.0,PHI,73,17.1,2.4,6.3,0.382,0.8,2.9,0.258,1.5999999999999999,3.4,0.47058823529411764,0.4444444444444444,1.7,2.1,0.804,0.7,2.2,2.9,1.3,0.4,0.2,0.7,0.9,7.3
2024-25,Riley Minix,24.0,SAS,1,6.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,Rob Dillingham,20.0,MIN,49,10.5,1.9,4.3,0.441,0.5,1.5,0.338,1.4,2.8,0.5,0.5,0.2,0.3,0.533,0.2,0.8,1.0,2.0,0.4,0.0,1.1,0.8,4.5
2024-25,Robert Williams III,27.0,POR,20,17.6,2.5,3.9,0.641,0.1,0.2,0.333,2.4,3.6999999999999997,0.6486486486486487,0.6538461538461539,0.8,0.9,0.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8
2024-25,Ron Harper Jr.,25.0,DET,1,17.0,1.0,8.0,0.125,0.0,6.0,0.0,1.0,2.0,0.5,0.125,2.0,2.0,1.0,4.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0
2024-25,Ronald Holland II,19.0,DET,81,15.6,2.4,5.1,0.474,0.4,1.9,0.238,2.0,3.1999999999999997,0.625,0.5098039215686275,1.1,1.5,0.754,0.5,2.2,2.7,1.0,0.6,0.2,0.9,1.7,6.4
2024-25,Royce O'Neale,32.0,PHX,75,24.5,3.2,7.6,0.423,2.4,5.9,0.406,0.8000000000000003,1.6999999999999993,0.470588235294118,0.5789473684210527,0.3,0.3,0.731,0.7,3.9,4.7,2.2,0.9,0.4,0.9,2.0,9.1
2024-25,Rudy Gobert,33.0,MIN,72,33.2,4.7,7.1,0.669,0.0,0.0,0.0,4.7,7.1,0.6619718309859155,0.6619718309859155,2.6,3.8,0.674,3.7,7.2,10.9,1.8,0.8,1.4,1.2,2.5,12.0
2024-25,Rui Hachimura,27.0,LAL,59,31.7,5.0,9.8,0.509,1.7,4.2,0.413,3.3,5.6000000000000005,0.5892857142857142,0.596938775510204,1.5,1.9,0.77,1.3,3.7,5.0,1.4,0.8,0.4,0.8,1.8,13.1
2024-25,Russell Westbrook,36.0,DEN,75,27.9,5.0,11.1,0.449,1.3,3.9,0.323,3.7,7.199999999999999,0.513888888888889,0.509009009009009,2.1,3.1,0.661,1.4,3.6,4.9,6.1,1.4,0.5,3.2,2.5,13.3
2024-25,Ryan Dunn,22.0,PHX,74,19.1,2.8,6.4,0.43,1.1,3.6,0.311,1.6999999999999997,2.8000000000000003,0.607142857142857,0.5234374999999999,0.3,0.5,0.487,1.2,2.4,3.6,0.8,0.6,0.5,0.5,2.2,6.9
2024-25,Ryan Rollins,22.0,MIL,56,14.6,2.4,4.8,0.487,0.9,2.1,0.408,1.5,2.6999999999999997,0.5555555555555556,0.59375,0.6,0.8,0.8,0.4,1.6,1.9,1.9,0.8,0.3,0.9,1.6,6.2
2024-25,Sam Hauser,27.0,BOS,71,21.7,3.0,6.7,0.451,2.3,5.6,0.416,0.7000000000000002,1.1000000000000005,0.6363636363636362,0.6194029850746269,0.2,0.2,1.0,0.6,2.5,3.2,0.9,0.6,0.2,0.3,1.2,8.5
2024-25,Sam Merrill,29.0,CLE,71,19.7,2.4,6.0,0.406,1.9,5.2,0.372,0.5,0.7999999999999998,0.6250000000000001,0.5583333333333332,0.4,0.4,0.966,0.5,1.7,2.2,1.5,0.7,0.2,0.5,1.7,7.2
2024-25,Sandro Mamukelashvili,26.0,SAS,61,11.2,2.3,4.6,0.502,1.0,2.6,0.373,1.2999999999999998,1.9999999999999996,0.65,0.6086956521739131,0.7,1.0,0.741,1.0,2.0,3.1,0.8,0.4,0.3,0.4,1.0,6.3
2024-25,Santi Aldama,24.0,MEM,65,25.5,4.8,10.0,0.483,1.8,5.0,0.368,3.0,5.0,0.6,0.5700000000000001,1.0,1.4,0.691,1.4,5.0,6.4,2.9,0.8,0.4,1.1,1.2,12.5
2024-25,Scoot Henderson,21.0,POR,66,26.7,4.3,10.4,0.419,1.6,4.5,0.354,2.6999999999999997,5.9,0.45762711864406774,0.4903846153846153,2.4,3.1,0.767,0.8,2.2,3.0,5.1,1.0,0.2,2.7,2.7,12.7
2024-25,Scottie Barnes,23.0,TOR,65,32.8,7.3,16.4,0.446,1.2,4.3,0.271,6.1,12.099999999999998,0.5041322314049588,0.4817073170731707,3.5,4.6,0.755,1.7,6.0,7.7,5.8,1.4,1.0,2.8,1.7,19.3
2024-25,Scotty Pippen Jr.,24.0,MEM,79,21.3,3.6,7.5,0.48,1.1,2.8,0.397,2.5,4.7,0.5319148936170213,0.5533333333333333,1.5,2.2,0.713,0.8,2.5,3.3,4.4,1.3,0.4,1.7,2.6,9.9
2024-25,Seth Curry,34.0,CHA,68,15.6,2.4,5.0,0.478,1.2,2.7,0.456,1.2,2.3,0.5217391304347826,0.6,0.5,0.6,0.846,0.4,1.3,1.7,0.9,0.4,0.1,0.5,0.9,6.5
2024-25,Shaedon Sharpe,22.0,POR,72,31.3,6.9,15.3,0.452,2.0,6.6,0.311,4.9,8.700000000000001,0.5632183908045977,0.5163398692810458,2.6,3.4,0.785,0.9,3.6,4.5,2.8,0.9,0.2,2.1,1.7,18.5
2024-25,Shai Gilgeous-Alexander,26.0,OKC,76,34.2,11.3,21.8,0.519,2.1,5.7,0.375,9.200000000000001,16.1,0.5714285714285714,0.56651376146789,7.9,8.8,0.898,0.9,4.1,5.0,6.4,1.7,1.0,2.4,2.2,32.7
2024-25,Shake Milton,28.0,LAL,57,14.7,2.0,4.5,0.453,0.7,1.9,0.358,1.3,2.6,0.5,0.5222222222222223,0.8,1.0,0.797,0.5,1.3,1.8,1.8,0.4,0.1,0.7,1.2,5.5
2024-25,Sidy Cissoko,21.0,POR,22,5.2,0.6,1.4,0.433,0.1,0.6,0.231,0.5,0.7999999999999999,0.625,0.46428571428571436,0.1,0.4,0.333,0.4,0.6,1.0,0.7,0.1,0.0,0.5,0.5,1.5
2024-25,Simone Fontecchio,29.0,DET,75,16.5,2.0,5.0,0.402,1.0,3.0,0.335,1.0,2.0,0.5,0.5,0.9,1.1,0.833,0.7,2.2,2.9,0.9,0.4,0.2,0.7,1.3,5.9
2024-25,Skal Labissiere,29.0,SAC,4,3.0,0.5,1.0,0.5,0.3,0.3,1.0,0.2,0.7,0.28571428571428575,0.65,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.3,1.3
2024-25,Spencer Dinwiddie,32.0,DAL,79,27.0,3.6,8.6,0.416,1.4,4.1,0.334,2.2,4.5,0.48888888888888893,0.5,2.5,3.1,0.802,0.2,2.4,2.6,4.4,0.9,0.2,1.3,1.5,11.0
2024-25,Spencer Jones,24.0,DEN,20,6.2,0.6,1.7,0.324,0.1,0.9,0.059,0.5,0.7999999999999999,0.625,0.3823529411764706,0.2,0.2,1.0,0.4,0.5,0.9,0.3,0.3,0.3,0.3,0.9,1.3
2024-25,Stanley Umude,26.0,MIL,22,3.9,0.2,1.2,0.192,0.1,0.7,0.2,0.1,0.5,0.2,0.20833333333333334,0.1,0.2,0.5,0.2,0.6,0.8,0.2,0.1,0.3,0.1,0.4,0.7
2024-25,Stephen Curry,37.0,GSW,70,32.2,8.1,18.0,0.448,4.4,11.2,0.397,3.6999999999999993,6.800000000000001,0.5441176470588234,0.5722222222222223,4.0,4.3,0.933,0.6,3.9,4.4,6.0,1.1,0.4,2.9,1.4,24.5
2024-25,Stephon Castle,20.0,SAS,81,26.7,5.2,12.2,0.428,1.2,4.1,0.285,4.0,8.1,0.4938271604938272,0.4754098360655738,3.1,4.2,0.724,1.1,2.6,3.7,4.1,0.9,0.3,2.2,2.0,14.7
2024-25,Steven Adams,31.0,HOU,58,13.7,1.6,2.9,0.545,0.0,0.0,0.0,1.6,2.9,0.5517241379310345,0.5517241379310345,0.7,1.6,0.462,2.9,2.8,5.6,1.1,0.4,0.5,0.9,1.0,3.9
2024-25,Svi Mykhailiuk,28.0,UTA,38,20.0,3.1,7.9,0.391,1.8,5.3,0.345,1.3,2.6000000000000005,0.4999999999999999,0.5063291139240506,0.7,0.9,0.8,0.6,1.8,2.4,2.0,0.5,0.2,1.4,1.1,8.8
2024-25,T.J. McConnell,33.0,IND,79,17.9,4.1,7.9,0.519,0.2,0.6,0.306,3.8999999999999995,7.300000000000001,0.5342465753424657,0.531645569620253,0.7,1.0,0.74,0.6,1.9,2.4,4.4,1.1,0.3,1.4,1.0,9.1
2024-25,Taj Gibson,40.0,CHA,37,11.1,1.3,2.6,0.495,0.0,0.1,0.5,1.3,2.5,0.52,0.5,0.3,0.5,0.6,1.4,1.9,3.2,0.6,0.2,0.5,0.7,1.5,2.9
2024-25,Talen Horton-Tucker,24.0,CHI,58,12.5,2.3,5.0,0.457,0.7,2.1,0.336,1.5999999999999999,2.9,0.5517241379310345,0.53,1.2,1.7,0.735,0.3,1.4,1.7,1.4,0.4,0.2,0.7,1.0,6.5
2024-25,Tari Eason,24.0,HOU,57,24.9,4.8,9.8,0.487,1.1,3.2,0.342,3.6999999999999997,6.6000000000000005,0.5606060606060606,0.5459183673469387,1.4,1.8,0.76,2.2,4.1,6.4,1.5,1.7,0.9,1.1,2.4,12.0
2024-25,Taurean Prince,31.0,MIL,80,27.1,2.9,6.4,0.457,1.8,4.2,0.439,1.0999999999999999,2.2,0.4999999999999999,0.5937499999999999,0.5,0.6,0.813,0.4,3.2,3.6,1.9,1.0,0.2,1.0,2.1,8.2
2024-25,Taylor Hendricks,21.0,UTA,3,24.8,1.3,6.0,0.222,1.0,4.0,0.25,0.30000000000000004,2.0,0.15000000000000002,0.3,1.0,1.3,0.75,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7,4.7
2024-25,Taze Moore,27.0,POR,2,9.9,1.0,5.0,0.2,0.5,2.0,0.25,0.5,3.0,0.16666666666666666,0.25,0.5,1.0,0.5,2.0,2.0,4.0,0.5,1.0,0.0,1.0,0.0,3.0
2024-25,Terance Mann,28.0,ATL,67,21.1,3.1,6.2,0.496,0.9,2.4,0.368,2.2,3.8000000000000003,0.5789473684210527,0.5725806451612904,0.7,1.0,0.691,1.0,2.0,3.0,1.8,0.7,0.2,0.7,1.9,7.7
2024-25,Terence Davis,28.0,SAC,1,7.9,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-25,Terrence Shannon Jr.,24.0,MIN,32,10.6,1.7,3.6,0.482,0.3,1.0,0.355,1.4,2.6,0.5384615384615384,0.5138888888888888,0.5,0.7,0.81,0.3,1.2,1.5,1.0,0.2,0.2,0.5,0.8,4.3
2024-25,Terry Rozier,31.0,MIA,64,25.9,3.9,9.9,0.391,1.4,4.8,0.295,2.5,5.1000000000000005,0.4901960784313725,0.4646464646464646,1.4,1.7,0.852,0.7,3.0,3.7,2.6,0.6,0.2,1.2,1.1,10.6
2024-25,Terry Taylor,25.0,SAC,3,2.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0
2024-25,Thomas Bryant,27.0,IND,66,14.6,2.5,4.9,0.508,0.7,2.2,0.324,1.8,2.7,0.6666666666666666,0.5816326530612245,0.8,1.0,0.859,1.3,2.5,3.8,0.8,0.4,0.6,0.5,1.2,6.5
2024-25,Tidjane Salaün,19.0,CHA,60,20.7,1.9,5.8,0.33,1.0,3.4,0.283,0.8999999999999999,2.4,0.375,0.41379310344827586,1.1,1.6,0.713,1.2,3.5,4.7,1.2,0.5,0.2,1.0,1.4,5.9
2024-25,Tim Hardaway Jr.,33.0,DET,77,28.0,3.6,8.8,0.406,2.2,5.9,0.368,1.4,2.9000000000000004,0.4827586206896551,0.5340909090909091,1.6,1.9,0.855,0.2,2.1,2.4,1.6,0.5,0.1,0.6,1.2,11.0
2024-25,Tobias Harris,32.0,DET,73,31.6,5.3,11.0,0.477,1.2,3.6,0.345,4.1,7.4,0.554054054054054,0.5363636363636363,2.0,2.3,0.861,0.9,5.0,5.9,2.2,1.0,0.8,1.2,1.9,13.7
2024-25,Tolu Smith,24.0,DET,1,22.4,6.0,9.0,0.667,0.0,0.0,0.0,6.0,9.0,0.6666666666666666,0.6666666666666666,2.0,3.0,0.667,4.0,4.0,8.0,0.0,0.0,0.0,2.0,3.0,14.0
2024-25,Tony Bradley,27.0,IND,14,8.1,2.1,3.2,0.644,0.1,0.2,0.333,2.0,3.0,0.6666666666666666,0.6718749999999999,0.1,0.4,0.333,1.3,1.7,3.0,0.4,0.1,0.6,0.4,0.8,4.4
2024-25,Torrey Craig,34.0,BOS,26,12.1,1.5,3.5,0.422,0.9,2.5,0.364,0.6,1.0,0.6,0.5571428571428572,0.3,0.5,0.667,1.0,1.8,2.8,0.7,0.3,0.5,0.3,1.3,4.2
2024-25,Tosan Evbuomwan,24.0,BKN,28,23.7,3.4,7.9,0.427,0.9,2.8,0.312,2.5,5.1000000000000005,0.4901960784313725,0.4873417721518987,2.0,2.6,0.753,1.1,3.1,4.3,2.0,0.9,0.4,1.4,2.0,9.5
2024-25,Toumani Camara,25.0,POR,78,32.7,4.2,9.2,0.458,1.7,4.6,0.375,2.5,4.6,0.5434782608695653,0.5489130434782609,1.2,1.6,0.722,2.2,3.6,5.8,2.2,1.5,0.6,1.4,2.9,11.3
2024-25,Trae Young,26.0,ATL,76,36.0,7.4,18.1,0.411,2.9,8.4,0.34,4.5,9.700000000000001,0.46391752577319584,0.48895027624309384,6.5,7.4,0.875,0.5,2.6,3.1,11.6,1.2,0.2,4.7,1.9,24.2
2024-25,Trayce Jackson-Davis,25.0,GSW,62,15.6,2.8,4.9,0.576,0.0,0.0,0.0,2.8,4.9,0.5714285714285714,0.5714285714285714,1.0,1.6,0.578,2.0,3.0,5.0,1.7,0.4,0.6,0.7,1.2,6.6
2024-25,Tre Jones,25.0,CHI,46,19.7,2.8,5.2,0.538,0.4,1.0,0.396,2.4,4.2,0.5714285714285714,0.5769230769230769,1.2,1.5,0.821,0.7,1.8,2.5,4.2,0.8,0.2,0.8,1.2,7.2
2024-25,Tre Mann,24.0,CHA,13,24.5,5.4,12.4,0.435,1.8,4.6,0.4,3.6000000000000005,7.800000000000001,0.46153846153846156,0.5080645161290323,1.5,1.6,0.905,0.9,2.0,2.9,3.0,0.5,0.3,1.9,1.8,14.1
2024-25,Trendon Watford,24.0,BKN,44,20.7,3.7,8.0,0.469,0.7,2.0,0.33,3.0,6.0,0.5,0.50625,2.1,2.8,0.762,0.8,2.8,3.6,2.6,0.6,0.3,1.9,2.2,10.2
2024-25,Trentyn Flowers,20.0,LAC,6,4.4,0.7,1.8,0.364,0.0,0.3,0.0,0.7,1.5,0.4666666666666666,0.38888888888888884,0.5,0.5,1.0,0.2,0.5,0.7,0.0,0.0,0.0,0.2,0.7,1.8
2024-25,Trevelin Queen,28.0,ORL,31,13.9,1.8,4.7,0.381,0.7,2.5,0.286,1.1,2.2,0.5,0.45744680851063824,0.6,0.7,0.857,0.8,0.9,1.7,1.2,1.0,0.3,0.7,1.2,4.9
2024-25,Trey Alexander,22.0,DEN,24,4.9,0.5,1.7,0.317,0.1,0.7,0.176,0.4,1.0,0.4,0.3235294117647059,0.1,0.2,0.75,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.4,1.3
2024-25,Trey Jemison III,25.0,LAL,38,10.3,1.1,1.9,0.554,0.0,0.0,0.0,1.1,1.9,0.5789473684210527,0.5789473684210527,0.3,0.9,0.394,1.2,1.6,2.8,0.4,0.2,0.4,0.6,1.8,2.5
2024-25,Trey Lyles,29.0,SAC,69,19.6,2.3,5.4,0.42,1.2,3.4,0.34,1.0999999999999999,2.0000000000000004,0.5499999999999998,0.537037037037037,0.8,1.2,0.7,1.2,3.4,4.6,1.2,0.6,0.3,0.6,1.2,6.5
2024-25,Trey Murphy III,25.0,NOP,53,35.0,7.2,15.8,0.454,3.0,8.3,0.361,4.2,7.5,0.56,0.550632911392405,3.8,4.3,0.887,0.9,4.2,5.1,3.5,1.1,0.7,1.9,2.1,21.2
2024-25,Tristan Thompson,34.0,CLE,40,8.2,0.8,1.8,0.437,0.0,0.1,0.0,0.8,1.7,0.4705882352941177,0.4444444444444445,0.2,0.8,0.233,0.8,2.6,3.4,0.6,0.1,0.3,0.4,0.9,1.7
2024-25,Tristan Vukcevic,22.0,WAS,35,14.6,3.4,6.9,0.496,1.1,2.9,0.373,2.3,4.0,0.575,0.572463768115942,1.5,1.9,0.776,0.7,3.0,3.7,1.1,0.3,0.7,1.2,1.6,9.4
2024-25,Tristan da Silva,24.0,ORL,74,22.0,2.7,6.5,0.412,1.1,3.2,0.335,1.6,3.3,0.4848484848484849,0.5,0.7,0.9,0.873,1.0,2.3,3.3,1.5,0.4,0.2,0.8,1.3,7.2
2024-25,Tristen Newton,24.0,MIN,8,2.0,0.1,1.0,0.125,0.0,0.4,0.0,0.1,0.6,0.16666666666666669,0.1,0.1,0.1,1.0,0.3,0.3,0.5,0.3,0.1,0.0,0.3,0.5,0.4
2024-25,Ty Jerome,27.0,CLE,70,19.9,4.6,8.8,0.516,1.6,3.6,0.439,2.9999999999999996,5.200000000000001,0.5769230769230768,0.6136363636363635,1.8,2.1,0.872,0.7,1.8,2.5,3.4,1.1,0.0,1.3,1.5,12.5
2024-25,TyTy Washington Jr.,23.0,PHX,16,7.4,0.9,2.8,0.311,0.3,1.3,0.19,0.6000000000000001,1.4999999999999998,0.40000000000000013,0.37500000000000006,0.2,0.4,0.5,0.3,0.6,0.8,1.0,0.2,0.0,0.2,0.3,2.2
2024-25,Tyler Herro,25.0,MIA,77,35.4,8.5,17.9,0.472,3.3,8.7,0.375,5.2,9.2,0.5652173913043479,0.5670391061452514,3.7,4.2,0.878,0.5,4.7,5.2,5.5,0.9,0.2,2.6,1.1,23.9
2024-25,Tyler Kolek,24.0,NYK,41,7.2,0.7,2.0,0.329,0.3,1.1,0.298,0.39999999999999997,0.8999999999999999,0.4444444444444445,0.425,0.3,0.4,0.765,0.2,0.5,0.7,1.7,0.3,0.1,0.4,0.6,2.0
2024-25,Tyler Smith,20.0,MIL,23,5.3,1.0,2.2,0.48,0.6,1.3,0.433,0.4,0.9000000000000001,0.4444444444444444,0.5909090909090908,0.3,0.3,0.75,0.3,0.8,1.1,0.2,0.1,0.2,0.3,0.5,2.9
2024-25,Tyrese Haliburton,25.0,IND,73,33.6,6.5,13.8,0.473,3.0,7.7,0.388,3.5,6.1000000000000005,0.5737704918032787,0.5797101449275363,2.6,3.0,0.851,0.6,3.0,3.5,9.2,1.4,0.7,1.6,1.3,18.6
2024-25,Tyrese Martin,26.0,BKN,60,21.9,3.2,7.8,0.406,1.7,4.7,0.351,1.5000000000000002,3.0999999999999996,0.4838709677419356,0.5192307692307693,0.8,1.0,0.793,1.0,2.7,3.7,2.0,0.6,0.2,1.2,1.3,8.7
2024-25,Tyrese Maxey,24.0,PHI,52,37.7,9.2,21.0,0.437,3.1,9.2,0.337,6.1,11.8,0.5169491525423728,0.5119047619047619,4.9,5.6,0.879,0.3,3.1,3.3,6.1,1.8,0.4,2.4,2.2,26.3
2024-25,Tyson Etienne,25.0,BKN,7,21.6,2.4,7.4,0.327,1.9,6.3,0.295,0.5,1.1000000000000005,0.4545454545454543,0.45270270270270263,1.1,1.4,0.8,0.4,0.9,1.3,1.7,0.4,0.1,1.1,2.4,7.9
2024-25,Tyus Jones,29.0,PHX,81,26.8,3.8,8.4,0.448,2.0,5.0,0.414,1.7999999999999998,3.4000000000000004,0.5294117647058822,0.5714285714285714,0.6,0.7,0.895,0.5,1.9,2.4,5.3,0.9,0.1,1.1,0.8,10.2
2024-25,Ulrich Chomche,19.0,TOR,7,4.6,0.3,0.7,0.4,0.0,0.0,0.0,0.3,0.7,0.4285714285714286,0.4285714285714286,0.1,0.3,0.5,0.6,0.6,1.1,0.3,0.0,0.1,0.3,0.7,0.7
2024-25,Vasilije Micic,31.0,PHX,41,19.1,2.3,6.7,0.348,1.1,3.0,0.36,1.1999999999999997,3.7,0.32432432432432423,0.42537313432835816,0.8,1.0,0.829,0.5,1.7,2.2,3.1,0.4,0.0,1.9,1.1,6.6
2024-25,Victor Wembanyama,21.0,SAS,46,33.2,8.9,18.6,0.476,3.1,8.8,0.352,5.800000000000001,9.8,0.5918367346938775,0.5618279569892474,3.4,4.1,0.836,1.8,9.2,11.0,3.7,1.1,3.8,3.2,2.3,24.3
2024-25,Vince Williams Jr.,24.0,MEM,27,18.5,2.5,6.2,0.401,1.0,3.5,0.274,1.5,2.7,0.5555555555555555,0.48387096774193544,0.7,0.9,0.792,0.8,2.8,3.6,2.0,0.4,0.3,1.2,1.7,6.6
2024-25,Vlatko Čančar,28.0,DEN,13,10.4,0.8,2.0,0.385,0.3,1.2,0.267,0.5,0.8,0.625,0.47500000000000003,0.0,0.0,0.0,0.5,2.0,2.5,0.7,0.2,0.2,0.8,0.8,1.8
2024-25,Vít Krejčí,25.0,ATL,57,20.2,2.5,5.1,0.497,1.6,3.6,0.437,0.8999999999999999,1.4999999999999996,0.6000000000000001,0.6470588235294118,0.6,0.8,0.711,0.4,2.4,2.7,2.6,0.6,0.5,0.9,1.8,7.2
2024-25,Walker Kessler,23.0,UTA,58,30.0,4.8,7.2,0.663,0.1,0.6,0.176,4.7,6.6000000000000005,0.712121212121212,0.673611111111111,1.4,2.6,0.52,4.6,7.6,12.2,1.7,0.6,2.4,1.5,2.2,11.1
2024-25,Wendell Carter Jr.,26.0,ORL,68,25.9,3.3,7.2,0.46,0.5,2.3,0.234,2.8,4.9,0.5714285714285714,0.4930555555555555,1.9,2.6,0.737,2.2,5.0,7.2,2.0,0.8,0.6,1.1,2.9,9.1
2024-25,Wendell Moore Jr.,23.0,CHA,36,13.9,1.6,3.5,0.468,0.4,1.1,0.341,1.2000000000000002,2.4,0.5000000000000001,0.5142857142857143,0.5,0.6,0.818,0.8,1.8,2.6,1.2,0.6,0.1,0.8,0.9,4.2
2024-25,Xavier Tillman,26.0,BOS,33,7.0,0.4,1.6,0.245,0.2,1.0,0.156,0.2,0.6000000000000001,0.3333333333333333,0.3125,0.1,0.1,0.75,0.3,1.0,1.3,0.2,0.3,0.2,0.4,0.5,1.0
2024-25,Yuki Kawamura,24.0,MEM,22,4.2,0.5,1.4,0.367,0.3,1.0,0.304,0.2,0.3999999999999999,0.5000000000000001,0.46428571428571436,0.3,0.4,0.778,0.0,0.5,0.5,0.9,0.1,0.0,0.2,0.4,1.6
2024-25,Yuri Collins,24.0,GSW,2,8.2,0.5,1.5,0.333,0.0,0.0,0.0,0.5,1.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.5,1.5,2.0,1.0,0.0,0.0,2.5,1.0
2024-25,Yves Missi,21.0,NOP,73,26.8,3.7,6.7,0.547,0.0,0.0,0.0,3.7,6.7,0.5522388059701493,0.5522388059701493,1.7,2.8,0.623,3.5,4.7,8.2,1.4,0.5,1.3,1.1,2.0,9.1
2024-25,Zaccharie Risacher,20.0,ATL,75,24.6,4.8,10.4,0.458,1.6,4.6,0.355,3.1999999999999997,5.800000000000001,0.5517241379310344,0.5384615384615384,1.4,2.0,0.711,1.1,2.4,3.6,1.2,0.7,0.5,1.2,2.0,12.6
2024-25,Zach Collins,27.0,CHI,64,15.3,2.4,4.7,0.507,0.5,1.7,0.302,1.9,3.0,0.6333333333333333,0.5638297872340425,1.1,1.2,0.885,1.6,2.9,4.5,1.7,0.5,0.5,0.9,2.1,6.4
2024-25,Zach Edey,23.0,MEM,66,21.5,3.8,6.6,0.58,0.3,0.8,0.346,3.5,5.8,0.603448275862069,0.5984848484848485,1.4,1.9,0.709,3.5,4.8,8.3,1.0,0.5,1.3,1.3,2.8,9.2
2024-25,Zach LaVine,30.0,SAC,74,35.2,8.4,16.5,0.511,3.2,7.2,0.446,5.2,9.3,0.5591397849462365,0.6060606060606061,3.2,3.9,0.825,0.3,4.0,4.3,4.2,0.8,0.2,2.8,1.6,23.3
2024-25,Zeke Nnaji,24.0,DEN,57,10.7,1.2,2.5,0.496,0.3,0.9,0.327,0.8999999999999999,1.6,0.5624999999999999,0.5399999999999999,0.5,0.8,0.614,0.6,1.0,1.6,0.4,0.4,0.7,0.2,1.1,3.2
